ModelID,OncotreeLineage,mbd4_status,DRUG_NAME,rnf_low_parp_high_expr_proxy,rnf_low_parp_high_proxy,z,auc,n
ACH-000973,Bladder/Urinary Tract,WT_no_MBD4_record,Niraparib,False,False,0.445789,0.979925,1
ACH-000605,Esophagus/Stomach,WT_no_MBD4_record,Niraparib,False,False,0.447737,0.955803,1
ACH-000843,Lung,WT_no_MBD4_record,Niraparib,False,False,0.449105,0.972057,1
ACH-000830,Lung,WT_no_MBD4_record,Niraparib,False,True,0.453582,0.98045,1
ACH-000879,Uterus,WT_no_MBD4_record,Niraparib,False,False,0.460804,0.978798,1
ACH-000950,Bowel,WT_no_MBD4_record,Niraparib,False,False,0.466759,0.953304,1
ACH-000783,Breast,WT_no_MBD4_record,Niraparib,False,False,0.472184,0.979569,1
ACH-000439,Myeloid,WT_no_MBD4_record,Niraparib,False,False,0.483931,0.986116,1
ACH-000617,Ovary/Fallopian Tube,WT_no_MBD4_record,Niraparib,False,False,0.485237,0.966258,1
ACH-000433,Kidney,WT_no_MBD4_record,Niraparib,False,False,0.486734,0.938547,1
ACH-000510,Lung,WT_no_MBD4_record,Niraparib,False,False,0.49219,0.961972,1
ACH-000304,Skin,WT_no_MBD4_record,Niraparib,False,False,0.492941,0.952964,1
ACH-000015,Lung,WT_no_MBD4_record,Niraparib,False,False,0.493511,0.981853,1
ACH-001442,Skin,WT_no_MBD4_record,Niraparib,False,False,0.49763,0.965445,1
ACH-000457,Kidney,WT_no_MBD4_record,Niraparib,False,False,0.498603,0.95333,1
ACH-000042,Pancreas,WT_no_MBD4_record,Niraparib,False,False,0.50055,0.933002,1
ACH-000674,Esophagus/Stomach,WT_no_MBD4_record,Niraparib,False,False,0.510806,0.931231,1
ACH-000265,Pancreas,WT_no_MBD4_record,Niraparib,False,False,0.514332,0.986225,1
ACH-000201,Kidney,WT_no_MBD4_record,Niraparib,False,False,0.519224,0.955968,1
ACH-000691,Breast,WT_no_MBD4_record,Niraparib,False,True,0.522822,0.989848,1
ACH-000551,Myeloid,WT_no_MBD4_record,Niraparib,False,False,0.531139,0.983008,1
ACH-000354,Pancreas,WT_no_MBD4_record,Niraparib,False,False,0.536112,0.963602,1
ACH-000264,Lung,WT_no_MBD4_record,Niraparib,False,False,0.548824,0.950615,1
ACH-000756,CNS/Brain,WT_no_MBD4_record,Niraparib,False,False,0.571503,0.987635,1
ACH-000664,Lymphoid,WT_no_MBD4_record,Niraparib,False,False,0.572551,0.98708,1
ACH-000852,Lung,WT_no_MBD4_record,Niraparib,False,False,0.572937,0.992858,1
ACH-000023,Pancreas,WT_no_MBD4_record,Niraparib,False,False,0.584539,0.976809,1
ACH-000680,Bowel,WT_no_MBD4_record,Niraparib,False,False,0.585844,0.967188,1
ACH-000694,Esophagus/Stomach,WT_no_MBD4_record,Niraparib,False,False,0.588227,0.980831,1
ACH-000716,Thyroid,WT_no_MBD4_record,Niraparib,False,False,0.589782,0.934217,1
ACH-000476,Liver,WT_no_MBD4_record,Niraparib,False,False,0.599723,0.961924,1
ACH-001151,Ovary/Fallopian Tube,WT_no_MBD4_record,Niraparib,False,False,0.600753,0.93111,1
ACH-000693,Esophagus/Stomach,WT_no_MBD4_record,Niraparib,False,False,0.607974,0.989301,1
ACH-000243,Pancreas,WT_no_MBD4_record,Niraparib,False,False,0.615443,0.975498,1
ACH-000516,Bone,WT_no_MBD4_record,Niraparib,False,False,0.618352,0.975306,1
ACH-000663,Ovary/Fallopian Tube,WT_no_MBD4_record,Niraparib,False,False,0.621688,0.957463,1
ACH-000802,Bladder/Urinary Tract,WT_no_MBD4_record,Niraparib,False,False,0.624306,0.983878,1
ACH-000596,Lung,WT_no_MBD4_record,Niraparib,False,False,0.633411,0.9832,1
ACH-000217,Liver,WT_no_MBD4_record,Niraparib,False,False,0.636415,0.951164,1
ACH-000441,Skin,WT_no_MBD4_record,Niraparib,False,False,0.637801,0.967824,1
ACH-000587,Lung,WT_no_MBD4_record,Niraparib,False,False,0.643268,0.96632,1
ACH-000536,Breast,WT_no_MBD4_record,Niraparib,False,False,0.643681,0.989898,1
ACH-000670,Lung,WT_no_MBD4_record,Niraparib,False,False,0.643997,0.989366,1
ACH-000927,Breast,WT_no_MBD4_record,Niraparib,False,False,0.650621,0.954508,1
ACH-000270,Pancreas,WT_no_MBD4_record,Niraparib,False,False,0.650711,0.937876,1
ACH-000288,Breast,WT_no_MBD4_record,Niraparib,False,False,0.652414,0.957571,1
ACH-000924,Lung,WT_no_MBD4_record,Niraparib,False,False,0.654376,0.980894,1
ACH-000367,Pleura,WT_no_MBD4_record,Niraparib,False,False,0.654958,0.920687,1
ACH-000616,Esophagus/Stomach,WT_no_MBD4_record,Niraparib,False,False,0.655272,0.955704,1
ACH-000903,Thyroid,WT_no_MBD4_record,Niraparib,False,False,0.657592,0.975234,1
ACH-000040,CNS/Brain,WT_no_MBD4_record,Niraparib,False,False,0.664247,0.956787,1
ACH-000644,Skin,WT_no_MBD4_record,Niraparib,False,False,0.673862,0.9357,1
ACH-000417,Pancreas,WT_no_MBD4_record,Niraparib,False,False,0.676058,0.958509,1
ACH-000647,Esophagus/Stomach,WT_no_MBD4_record,Niraparib,False,False,0.679422,0.963771,1
ACH-000805,Skin,WT_no_MBD4_record,Niraparib,False,False,0.680106,0.965904,1
ACH-000914,Lymphoid,WT_no_MBD4_record,Niraparib,True,False,0.682486,0.968898,1
ACH-000420,Liver,WT_no_MBD4_record,Niraparib,False,True,0.69415,0.935969,1
ACH-000890,Lung,WT_no_MBD4_record,Niraparib,False,False,0.701689,0.927895,1
ACH-000532,Bowel,WT_no_MBD4_record,Niraparib,False,False,0.704423,0.974249,1
ACH-000238,Head and Neck,WT_no_MBD4_record,Niraparib,False,False,0.70453,0.973313,1
ACH-000965,Uterus,WT_no_MBD4_record,Niraparib,False,False,0.712166,0.980702,1
ACH-000547,Bladder/Urinary Tract,WT_no_MBD4_record,Niraparib,False,False,0.718464,0.966049,1
ACH-000841,Lung,WT_no_MBD4_record,Niraparib,False,False,0.722495,0.961392,1
ACH-001334,Cervix,WT_no_MBD4_record,Niraparib,False,False,0.730992,0.988357,1
ACH-001715,Bone,WT_no_MBD4_record,Niraparib,False,False,0.734797,0.972007,1
ACH-000968,Skin,WT_no_MBD4_record,Niraparib,False,False,0.736521,0.980084,1
ACH-000643,Breast,WT_no_MBD4_record,Niraparib,False,False,0.737721,0.973885,1
ACH-000118,Pancreas,WT_no_MBD4_record,Niraparib,False,False,0.738273,0.948511,1
ACH-000148,Breast,WT_no_MBD4_record,Niraparib,False,False,0.744044,0.972611,1
ACH-000383,Esophagus/Stomach,WT_no_MBD4_record,Niraparib,False,False,0.747482,0.962548,1
ACH-000144,Esophagus/Stomach,WT_no_MBD4_record,Niraparib,False,False,0.748263,0.979192,1
ACH-000351,Esophagus/Stomach,WT_no_MBD4_record,Niraparib,False,False,0.749982,0.962415,1
ACH-001350,Thyroid,WT_no_MBD4_record,Niraparib,False,False,0.758635,0.971591,1
ACH-000917,Esophagus/Stomach,WT_no_MBD4_record,Niraparib,False,False,0.759535,0.989708,1
ACH-000001,Ovary/Fallopian Tube,WT_no_MBD4_record,Niraparib,False,False,0.761364,0.982437,1
ACH-001344,Peripheral Nervous System,WT_no_MBD4_record,Niraparib,False,False,0.762926,0.960193,1
ACH-000627,Lung,WT_no_MBD4_record,Niraparib,False,False,0.764391,0.970066,1
ACH-000599,Pancreas,WT_no_MBD4_record,Niraparib,False,False,0.76614,0.941644,1
ACH-000826,Lung,WT_no_MBD4_record,Niraparib,False,False,0.767469,0.979923,1
ACH-000986,Bowel,WT_no_MBD4_record,Niraparib,False,False,0.768392,0.98681,1
ACH-000668,Breast,WT_no_MBD4_record,Niraparib,False,True,0.77031,0.986877,1
ACH-000945,Lung,WT_no_MBD4_record,Niraparib,False,False,0.771319,0.986807,1
ACH-000778,Head and Neck,WT_no_MBD4_record,Niraparib,False,False,0.773525,0.984889,1
ACH-000932,Esophagus/Stomach,WT_no_MBD4_record,Niraparib,False,False,0.77972,0.987811,1
ACH-000098,CNS/Brain,WT_no_MBD4_record,Niraparib,False,False,0.785021,0.976819,1
ACH-000882,Skin,WT_no_MBD4_record,Niraparib,False,False,0.794129,0.987382,1
ACH-000349,Breast,WT_no_MBD4_record,Niraparib,False,False,0.797164,0.987766,1
ACH-000752,Lung,WT_no_MBD4_record,Niraparib,False,True,0.798939,0.984733,1
ACH-000859,Breast,WT_no_MBD4_record,Niraparib,False,False,0.806282,0.987994,1
ACH-000174,Thyroid,WT_no_MBD4_record,Niraparib,False,False,0.813601,0.981503,1
ACH-000330,Breast,WT_no_MBD4_record,Niraparib,False,False,0.814422,0.972895,1
ACH-000792,Kidney,WT_no_MBD4_record,Niraparib,False,False,0.819885,0.985616,1
ACH-000108,Pancreas,WT_no_MBD4_record,Niraparib,False,False,0.821084,0.984499,1
ACH-000117,Breast,WT_no_MBD4_record,Niraparib,False,False,0.821748,0.97787,1
ACH-000204,Lymphoid,WT_no_MBD4_record,Niraparib,False,False,0.824475,0.985579,1
ACH-000969,Bowel,WT_no_MBD4_record,Niraparib,False,False,0.825014,0.978704,1
ACH-000319,Pleura,WT_no_MBD4_record,Niraparib,False,False,0.837104,0.977628,1
ACH-000527,Ovary/Fallopian Tube,WT_no_MBD4_record,Niraparib,False,False,0.839796,0.972081,1
ACH-000012,Lung,WT_no_MBD4_record,Niraparib,False,False,0.84168,0.955382,1
ACH-000188,Head and Neck,WT_no_MBD4_record,Niraparib,False,False,0.843272,0.987734,1
ACH-001190,Skin,WT_no_MBD4_record,Niraparib,False,False,0.848289,0.989846,1
ACH-000781,Lung,WT_no_MBD4_record,Niraparib,False,False,0.849105,0.96637,1
ACH-000720,Bladder/Urinary Tract,WT_no_MBD4_record,Niraparib,False,False,0.852589,0.971724,1
ACH-000008,Skin,WT_no_MBD4_record,Niraparib,False,False,0.869938,0.974627,1
ACH-000320,Pancreas,WT_no_MBD4_record,Niraparib,False,False,0.876289,0.97209,1
ACH-000091,Ovary/Fallopian Tube,WT_no_MBD4_record,Niraparib,False,False,0.87783,0.976236,1
ACH-000857,Breast,WT_no_MBD4_record,Niraparib,False,False,0.878131,0.980988,1
ACH-000408,Esophagus/Stomach,WT_no_MBD4_record,Niraparib,False,True,0.880516,0.975719,1
ACH-000018,Bladder/Urinary Tract,WT_no_MBD4_record,Niraparib,False,False,0.897557,0.980399,1
ACH-000915,Skin,WT_no_MBD4_record,Niraparib,False,False,0.899043,0.983831,1
ACH-000298,Lung,WT_no_MBD4_record,Niraparib,False,False,0.905956,0.990158,1
ACH-000678,Esophagus/Stomach,WT_no_MBD4_record,Niraparib,False,False,0.907764,0.96157,1
ACH-000554,Breast,WT_no_MBD4_record,Niraparib,False,False,0.926111,0.982608,1
ACH-000277,Breast,WT_no_MBD4_record,Niraparib,False,False,0.930157,0.989524,1
ACH-000061,Lymphoid,WT_no_MBD4_record,Niraparib,True,False,0.954099,0.983011,1
ACH-000580,Skin,WT_no_MBD4_record,Niraparib,False,False,0.963902,0.98144,1
ACH-000364,Bone,WT_no_MBD4_record,Niraparib,False,False,0.972335,0.985944,1
ACH-000711,Breast,WT_no_MBD4_record,Niraparib,False,False,0.972732,0.988281,1
ACH-000046,Kidney,WT_no_MBD4_record,Niraparib,False,False,0.975059,0.967224,1
ACH-000250,Kidney,WT_no_MBD4_record,Niraparib,False,False,0.978138,0.978538,1
ACH-000585,Lung,WT_no_MBD4_record,Niraparib,False,False,0.986237,0.979093,1
ACH-000622,CNS/Brain,WT_no_MBD4_record,Niraparib,True,False,0.998175,0.972167,1
ACH-000452,Esophagus/Stomach,WT_no_MBD4_record,Niraparib,False,False,1.00172,0.973064,1
ACH-000332,Pancreas,WT_no_MBD4_record,Niraparib,False,False,1.002052,0.952912,1
ACH-000865,Esophagus/Stomach,WT_no_MBD4_record,Niraparib,False,False,1.002174,0.979285,1
ACH-001336,Cervix,WT_no_MBD4_record,Niraparib,False,False,1.003407,0.983234,1
ACH-000784,Esophagus/Stomach,WT_no_MBD4_record,Niraparib,False,False,1.005198,0.971808,1
ACH-000544,Esophagus/Stomach,WT_no_MBD4_record,Niraparib,False,False,1.01062,0.978273,1
ACH-000524,Ovary/Fallopian Tube,WT_no_MBD4_record,Niraparib,False,True,1.021504,0.967038,1
ACH-000878,Lung,WT_no_MBD4_record,Niraparib,False,False,1.025595,0.981965,1
ACH-000514,Lung,WT_no_MBD4_record,Niraparib,False,True,1.026099,0.980216,1
ACH-000019,Breast,WT_no_MBD4_record,Niraparib,False,False,1.027638,0.972566,1
ACH-000861,Lung,WT_no_MBD4_record,Niraparib,False,False,1.03469,0.96874,1
ACH-000292,Lung,WT_no_MBD4_record,Niraparib,False,False,1.044924,0.983322,1
ACH-000147,Breast,WT_no_MBD4_record,Niraparib,False,True,1.047118,0.984751,1
ACH-000381,Bowel,WT_no_MBD4_record,Niraparib,False,False,1.062698,0.985241,1
ACH-000620,Liver,WT_no_MBD4_record,Niraparib,False,False,1.072549,0.979186,1
ACH-000470,Bowel,WT_no_MBD4_record,Niraparib,False,False,1.079873,0.981741,1
ACH-000374,Breast,WT_no_MBD4_record,Niraparib,False,False,1.091707,0.977363,1
ACH-000665,Lung,WT_no_MBD4_record,Niraparib,False,False,1.092222,0.981046,1
ACH-000480,Liver,WT_no_MBD4_record,Niraparib,False,False,1.09276,0.979734,1
ACH-000090,Prostate,WT_no_MBD4_record,Niraparib,False,False,1.093803,0.967556,1
ACH-000853,Lung,WT_no_MBD4_record,Niraparib,True,False,1.126937,0.984623,1
ACH-000352,Breast,WT_no_MBD4_record,Niraparib,False,False,1.151923,0.962674,1
ACH-000232,CNS/Brain,WT_no_MBD4_record,Niraparib,False,False,1.16208,0.983198,1
ACH-000291,Ovary/Fallopian Tube,WT_no_MBD4_record,Niraparib,False,False,1.163663,0.959942,1
ACH-000724,Bladder/Urinary Tract,WT_no_MBD4_record,Niraparib,False,False,1.171441,0.976287,1
ACH-000437,CNS/Brain,WT_no_MBD4_record,Niraparib,False,False,1.172666,0.972187,1
ACH-000648,Pleura,WT_no_MBD4_record,Niraparib,False,False,1.175478,0.930343,1
ACH-000573,Breast,WT_no_MBD4_record,Niraparib,False,False,1.19934,0.979353,1
ACH-000421,Bowel,WT_no_MBD4_record,Niraparib,False,False,1.201668,0.981674,1
ACH-001227,Head and Neck,WT_no_MBD4_record,Niraparib,False,False,1.206862,0.975844,1
ACH-000464,CNS/Brain,WT_no_MBD4_record,Niraparib,False,False,1.212444,0.969756,1
ACH-000448,Lung,WT_no_MBD4_record,Niraparib,False,True,1.215843,0.956396,1
ACH-000662,Lung,WT_no_MBD4_record,Niraparib,False,False,1.216133,0.980017,1
ACH-000552,Bowel,WT_no_MBD4_record,Niraparib,False,False,1.226256,0.981249,1
ACH-000979,Prostate,WT_no_MBD4_record,Niraparib,False,False,1.236802,0.982282,1
ACH-000244,CNS/Brain,WT_no_MBD4_record,Niraparib,False,False,1.237126,0.974508,1
ACH-000505,Soft Tissue,WT_no_MBD4_record,Niraparib,False,False,1.241809,0.975755,1
ACH-000054,Soft Tissue,WT_no_MBD4_record,Niraparib,False,False,1.286096,0.980464,1
ACH-000840,Lung,WT_no_MBD4_record,Niraparib,False,False,1.288897,0.978544,1
ACH-000484,Kidney,WT_no_MBD4_record,Niraparib,False,False,1.304058,0.96584,1
ACH-000276,Breast,WT_no_MBD4_record,Niraparib,False,False,1.316681,0.98209,1
ACH-000153,Pleura,WT_no_MBD4_record,Niraparib,False,False,1.321287,0.980916,1
ACH-000293,Uterus,WT_no_MBD4_record,Niraparib,False,True,1.353345,0.959651,1
ACH-000528,Lung,WT_no_MBD4_record,Niraparib,False,False,1.369355,0.984136,1
ACH-001306,Thyroid,WT_no_MBD4_record,Niraparib,False,False,1.375584,0.972168,1
ACH-000976,Biliary Tract,WT_no_MBD4_record,Niraparib,False,False,1.393031,0.977719,1
ACH-001519,Bone,WT_no_MBD4_record,Niraparib,False,False,1.39697,0.968202,1
ACH-000021,Lung,WT_no_MBD4_record,Niraparib,False,False,1.42894,0.955848,1
ACH-000793,Esophagus/Stomach,WT_no_MBD4_record,Niraparib,False,False,1.43288,0.965584,1
ACH-000009,Bowel,WT_no_MBD4_record,Niraparib,False,False,1.441791,0.965939,1
ACH-000579,Skin,WT_no_MBD4_record,Niraparib,False,False,1.451525,0.980435,1
ACH-000223,Breast,WT_no_MBD4_record,Niraparib,False,False,1.477367,0.982557,1
ACH-000894,Lung,WT_no_MBD4_record,Niraparib,False,True,1.484236,0.981524,1
ACH-000281,Pancreas,WT_no_MBD4_record,Niraparib,False,False,1.487588,0.982404,1
ACH-000082,Bone,WT_no_MBD4_record,Niraparib,False,False,1.489284,0.979951,1
ACH-000706,Lung,WT_no_MBD4_record,Niraparib,False,False,1.561141,0.966367,1
ACH-000060,Pancreas,WT_no_MBD4_record,Niraparib,False,False,1.564305,0.943044,1
ACH-000888,Lung,WT_no_MBD4_record,Niraparib,False,False,1.614912,0.964751,1
ACH-000347,Pancreas,WT_no_MBD4_record,Niraparib,False,False,1.61623,0.976773,1
ACH-000869,Lung,WT_no_MBD4_record,Niraparib,False,False,1.631531,0.977171,1
ACH-000559,Lung,WT_no_MBD4_record,Niraparib,False,False,1.659499,0.983551,1
ACH-000035,Lung,WT_no_MBD4_record,Niraparib,False,False,1.734555,0.976073,1
ACH-000718,Lung,WT_no_MBD4_record,Niraparib,False,False,1.745143,0.967139,1
ACH-000809,Esophagus/Stomach,WT_no_MBD4_record,Niraparib,False,False,1.762109,0.974039,1
ACH-000114,Pancreas,WT_no_MBD4_record,Niraparib,False,False,1.797222,0.980931,1
ACH-000212,Breast,WT_no_MBD4_record,Niraparib,False,True,1.81069,0.96355,1
ACH-000200,CNS/Brain,WT_no_MBD4_record,Niraparib,False,False,2.010752,0.941011,1
ACH-000308,Ovary/Fallopian Tube,WT_no_MBD4_record,Niraparib,False,False,2.043117,0.958752,1
ACH-000222,Pancreas,WT_no_MBD4_record,Niraparib,False,False,2.606685,0.961755,1
ACH-000350,Bowel,WT_no_MBD4_record,Niraparib,False,False,2.634381,0.969041,1
ACH-000290,Lung,WT_no_MBD4_record,Olaparib,False,False,-3.069376,0.681533,1
ACH-000059,Lymphoid,WT_no_MBD4_record,Olaparib,True,False,-2.969346,0.711814,1
ACH-000087,Bone,WT_no_MBD4_record,Olaparib,False,False,-2.79732,0.727416,1
ACH-000070,Lymphoid,WT_no_MBD4_record,Olaparib,False,False,-2.763393,0.746418,1
ACH-000226,Lymphoid,WT_no_MBD4_record,Olaparib,False,False,-2.712708,0.763962,1
ACH-001106,Lymphoid,WT_no_MBD4_record,Olaparib,False,False,-2.412959,0.786394,1
ACH-000586,Lung,WT_no_MBD4_record,Olaparib,False,False,-2.364757,0.779321,1
ACH-000922,Lymphoid,WT_no_MBD4_record,Olaparib,False,False,-2.275946,0.82321,1
ACH-000257,Lung,WT_no_MBD4_record,Olaparib,False,False,-2.205725,0.810366,1
ACH-000391,Bone,WT_no_MBD4_record,Olaparib,False,True,-2.171468,0.800016,1
ACH-000538,Bowel,WT_no_MBD4_record,Olaparib,False,False,-2.16946,0.818459,1
ACH-000938,Lymphoid,WT_no_MBD4_record,Olaparib,True,False,-2.082251,0.834896,1
ACH-000045,Myeloid,WT_no_MBD4_record,Olaparib,False,False,-2.041304,0.86338,1
ACH-000639,Lung,WT_no_MBD4_record,Olaparib,False,True,-2.029383,0.836016,1
ACH-000703,Lung,WT_no_MBD4_record,Olaparib,False,False,-2.014917,0.831169,1
ACH-000424,Bone,WT_no_MBD4_record,Olaparib,False,False,-1.943087,0.850329,1
ACH-000113,Myeloid,WT_no_MBD4_record,Olaparib,False,False,-1.884661,0.881373,1
ACH-000052,Bone,WT_no_MBD4_record,Olaparib,False,False,-1.881795,0.842679,1
ACH-000400,Bowel,WT_no_MBD4_record,Olaparib,False,False,-1.846351,0.824843,1
ACH-002291,Testis,WT_no_MBD4_record,Olaparib,False,False,-1.842095,0.828847,1
ACH-002290,Myeloid,WT_no_MBD4_record,Olaparib,False,False,-1.759607,0.851716,1
ACH-000697,Lymphoid,WT_no_MBD4_record,Olaparib,True,False,-1.7355,0.89563,1
ACH-000389,CNS/Brain,WT_no_MBD4_record,Olaparib,False,False,-1.724707,0.862251,1
ACH-001642,Lymphoid,WT_no_MBD4_record,Olaparib,False,False,-1.723697,0.895879,1
ACH-000233,Lymphoid,WT_no_MBD4_record,Olaparib,False,False,-1.707149,0.897976,1
ACH-000053,Lymphoid,WT_no_MBD4_record,Olaparib,False,False,-1.693492,0.877538,1
ACH-000874,Lymphoid,WT_no_MBD4_record,Olaparib,False,False,-1.686065,0.897178,1
ACH-000362,Myeloid,WT_no_MBD4_record,Olaparib,False,False,-1.685257,0.905433,1
ACH-000210,Bone,WT_no_MBD4_record,Olaparib,False,False,-1.660333,0.876486,1
ACH-000345,Peripheral Nervous System,WT_no_MBD4_record,Olaparib,False,False,-1.657729,0.854715,1
ACH-000258,Breast,WT_no_MBD4_record,Olaparib,False,False,-1.642073,0.905222,1
ACH-000607,Kidney,WT_no_MBD4_record,Olaparib,False,False,-1.553943,0.881688,1
ACH-000078,Peripheral Nervous System,WT_no_MBD4_record,Olaparib,False,False,-1.499308,0.89681,1
ACH-000581,Esophagus/Stomach,WT_no_MBD4_record,Olaparib,False,False,-1.494754,0.906577,1
ACH-000896,Bladder/Urinary Tract,WT_no_MBD4_record,Olaparib,True,False,-1.446319,0.88686,1
ACH-001530,Uterus,WT_no_MBD4_record,Olaparib,False,False,-1.408371,0.894103,1
ACH-000463,Lung,WT_no_MBD4_record,Olaparib,False,False,-1.3879,0.884505,1
ACH-000338,Lymphoid,WT_no_MBD4_record,Olaparib,False,False,-1.343294,0.937021,1
ACH-000151,Lymphoid,WT_no_MBD4_record,Olaparib,False,False,-1.34193,0.951596,1
ACH-000780,Lung,WT_no_MBD4_record,Olaparib,False,False,-1.332787,0.895388,1
ACH-000816,Lung,WT_no_MBD4_record,Olaparib,False,False,-1.325278,0.914459,1
ACH-000198,Myeloid,WT_no_MBD4_record,Olaparib,False,False,-1.303367,0.944752,1
ACH-000259,Peripheral Nervous System,WT_no_MBD4_record,Olaparib,False,False,-1.302176,0.924263,1
ACH-000062,Lung,WT_no_MBD4_record,Olaparib,False,False,-1.301279,0.894556,1
ACH-001703,Lymphoid,WT_no_MBD4_record,Olaparib,True,False,-1.268805,0.904191,1
ACH-000366,Peripheral Nervous System,WT_no_MBD4_record,Olaparib,False,False,-1.264822,0.907315,1
ACH-000326,Myeloid,WT_no_MBD4_record,Olaparib,False,False,-1.262955,0.92957,1
ACH-000847,Esophagus/Stomach,WT_no_MBD4_record,Olaparib,False,False,-1.26055,0.912041,1
ACH-000099,Peripheral Nervous System,WT_no_MBD4_record,Olaparib,False,False,-1.189697,0.899805,1
ACH-000654,Lymphoid,WT_no_MBD4_record,Olaparib,True,False,-1.140573,0.937729,1
ACH-000372,Lymphoid,WT_no_MBD4_record,Olaparib,False,False,-1.138977,0.941899,1
ACH-000763,Lymphoid,WT_no_MBD4_record,Olaparib,True,False,-1.133342,0.94997,1
ACH-001274,Soft Tissue,WT_no_MBD4_record,Olaparib,False,False,-1.11813,0.889229,1
ACH-000866,Lung,WT_no_MBD4_record,Olaparib,False,False,-1.118015,0.910961,1
ACH-000583,Lymphoid,WT_no_MBD4_record,Olaparib,True,False,-1.102648,0.967414,1
ACH-000211,CNS/Brain,WT_no_MBD4_record,Olaparib,False,False,-1.098492,0.916592,1
ACH-000977,Prostate,WT_no_MBD4_record,Olaparib,False,False,-1.0706,0.891109,1
ACH-001193,Bone,WT_no_MBD4_record,Olaparib,False,False,-1.059503,0.923343,1
ACH-000767,Lung,WT_no_MBD4_record,Olaparib,False,False,-1.055725,0.93619,1
ACH-000373,Myeloid,WT_no_MBD4_record,Olaparib,False,False,-1.046158,0.948181,1
ACH-000525,Lung,WT_no_MBD4_record,Olaparib,False,False,-1.03505,0.959269,1
ACH-000750,Skin,WT_no_MBD4_record,Olaparib,False,False,-0.978924,0.914972,1
ACH-000101,Lymphoid,WT_no_MBD4_record,Olaparib,False,False,-0.974284,0.964426,2
ACH-000657,Ovary/Fallopian Tube,WT_no_MBD4_record,Olaparib,True,False,-0.951424,0.902153,1
ACH-000137,CNS/Brain,WT_no_MBD4_record,Olaparib,False,False,-0.924347,0.933521,1
ACH-000120,Peripheral Nervous System,WT_no_MBD4_record,Olaparib,False,False,-0.909485,0.915215,1
ACH-000129,Cervix,WT_no_MBD4_record,Olaparib,False,False,-0.906947,0.924728,1
ACH-000506,Lung,WT_no_MBD4_record,Olaparib,False,False,-0.896597,0.917292,1
ACH-000913,Uterus,WT_no_MBD4_record,Olaparib,False,False,-0.891675,0.938722,1
ACH-000749,Lung,WT_no_MBD4_record,Olaparib,False,False,-0.880779,0.920068,1
ACH-000273,CNS/Brain,WT_no_MBD4_record,Olaparib,False,False,-0.872812,0.93575,1
ACH-000817,Lymphoid,WT_no_MBD4_record,Olaparib,False,False,-0.866982,0.955486,1
ACH-000953,Lymphoid,WT_no_MBD4_record,Olaparib,False,False,-0.85945,0.916328,1
ACH-001674,Peripheral Nervous System,WT_no_MBD4_record,Olaparib,False,False,-0.847456,0.932854,1
ACH-002215,Lymphoid,WT_no_MBD4_record,Olaparib,False,False,-0.83167,0.977261,1
ACH-000788,Skin,WT_no_MBD4_record,Olaparib,False,False,-0.810362,0.943766,1
ACH-000371,Lymphoid,WT_no_MBD4_record,Olaparib,True,False,-0.796954,0.942534,1
ACH-000932,Esophagus/Stomach,WT_no_MBD4_record,Olaparib,False,False,-0.788406,0.936841,1
ACH-000431,Lung,WT_no_MBD4_record,Olaparib,False,False,-0.772321,0.93987,1
ACH-001528,Thyroid,WT_no_MBD4_record,Olaparib,False,False,-0.767699,0.933923,1
